Modded Block,Vanilla Block
conquest:carpenters_chest,chest
conquest:carved_oak_wood_arch_design_wall,pale_oak_wall_sign
conquest:old_iron_block_fence,iron_block
conquest:mechanical_bellows,bell
conquest:spruce_paneling,spruce_planks
conquest:simple_brown_wooden_frame_window_pane,brown_stained_glass_pane
conquest:tudor_cross_frame,end_portal_frame
conquest:sacks,potatoes
conquest:candle,candle
conquest:spruce_paneling_balustrade,spruce_wood
conquest:iron_oven,iron_block
conquest:empty_crate,dead_tube_coral
conquest:candles,candle
conquest:tudor_box_frame_1,end_portal_frame
conquest:rounded_chest,chest
conquest:miscellaneous_shelves_vertical_slab,spruce_slab
conquest:stage_floor,jungle_stairs
mcwfurnitures:spruce_glass_table,crafting_table
mcwfurnitures:oak_bookshelf_drawer,bookshelf
mcwlights:gray_lamp,light_gray_candle
mcwfurnitures:oak_triple_drawer,oak_wood
mcwlights:gray_ceiling_light,light_gray_candle
lotr:tile.smoothStoneV,smooth_stone
lotr:tile.slabSingleV,deepslate_tile_slab
lotr:tile.stairsStone,deepslate_tile_stairs
lotr:tile.slabDouble9,deepslate_tile_slab
lotr:tile.slabDoubleV,deepslate_tile_slab
lotr:tile.pillar2,quartz_pillar
lotr:tile.cobblebrick,cobblestone
lotr:tile.slabSingle9,deepslate_tile_slab
cfm:stone_path,dirt_path
cocricotmod:reedmat,bamboo_mosaic
cocricotmod:vase_black,black_concrete
cocricotmod:rope,chain
cocricotmod:basket_shallow_natural_apple,melon_stem
dawnoftimebuilder:small_tatami_mat,brown_carpet
dawnoftimebuilder:spruce_legless_chair,spruce_wood
dawnoftimebuilder:paper_lamp,lantern
dawnoftimebuilder:spruce_low_table,spruce_wood
dawnoftimebuilder:limestone_fireplace,stone_slab
dawnoftimebuilder:futon,fletching_table
cocricotmod:starlamp_moravian,light
cocricotmod:ivy_down,vine
rftoolsbuilder:support_block,oxidized_cut_copper
extlights:light_modern_wall_square_white,white_concrete
xb:s41acb,sugar_cane
xb:s41adb,mud_brick_slab
lotr:tile.leaves,jungle_leaves
lotr:tile.fence2,deepslate_tile_wall
lotr:tile.stairsChalkBrick,deepslate_tile_stairs
lotr:tile.pillar,quartz_pillar
lotr:tile.clayTileDyed,clay
lotr:tile.wood,oak_wood
lotr:tile.highElvenTorch,deepslate_tiles
lotr:tile.fallenLeavesLOTR,cracked_deepslate_tiles
lotr:tile.stairsHighElvenBrick,deepslate_tile_stairs
lotr:tile.brick4,brick_slab
lotr:tile.brick3,brick_slab
lotr:tile.brick2,brick_slab
lotr:tile.rock,stone
lotr:tile.oreStorage,deepslate_tile_slab
lotr:tile.stairsClayTileDyedLightBlue,deepslate_tile_stairs
lotr:tile.chandelier,deepslate_tile_wall
lotr:tile.slabSingle8,deepslate_tile_slab
lotr:tile.slabSingle5,deepslate_tile_slab
lotr:tile.slabDouble5,deepslate_tile_slab
lotr:tile.wallStone2,stone_brick_slab
lotr:tile.stainedGlass,lime_stained_glass
lotr:tile.slabClayTileDyedSingle,deepslate_tile_slab
lotr:tile.smoothStone,smooth_stone
lotr:tile.slabClayTileDyedDouble,deepslate_tile_slab
conquest:carved_spruce_wood_wall,spruce_wood
conquest:mixed_fanpattern_setts,fletching_table
conquest:light_silt_slab,stone_slab
conquest:reticulated_brick_slab,brick_slab
conquest:marble_column_pillar,quartz_pillar
conquest:tarred_spruce_wood_beam_horizontal,spruce_wood
conquest:mossy_limestone_cobble_with_quoins,mossy_cobblestone
conquest:elegant_birch_door,birch_door
conquest:lime_mortar_masonry_stairs,stone_brick_stairs
conquest:carrara_white_marble_wall,prismarine_wall
conquest:dark_slate_roof_tiles_stairs,deepslate_tile_stairs
conquest:lime_mortar_masonry_small_arch,lime_concrete
conquest:holly_leaves,cherry_leaves
conquest:carved_spruce_wood_woven_design_vertical_slab,spruce_slab
conquest:light_limestone_cobble_balustrade,light_gray_terracotta
conquest:brown_curtain,brown_carpet
conquest:tall_grass,tall_grass
conquest:white_plaster_sphere,white_concrete
conquest:sandstone_plinth_stairs,sandstone_stairs
conquest:marble_column_vertical_slab,crimson_slab
conquest:light_blue_stucco_vertical_slab,light_blue_concrete
conquest:oak_log_small_branch,oak_log
conquest:sandstone_with_inscriptions,sandstone
conquest:white_red_ribbon_frieze,red_tulip
conquest:elongated_brown_wooden_frame_window_pane,brown_stained_glass_pane
conquest:white_stucco_stairs,stone_stairs
conquest:green_curtain,green_carpet
conquest:etruscan_wall_design_1,andesite_wall
conquest:gold_column_with_sandstone_base_pillar,quartz_pillar
conquest:carved_spruce_wood_woven_design_wall,spruce_wood
conquest:lime_mortar_masonry_vertical_corner,lime_concrete
conquest:granite_art_noveau_window_pane,glass_pane
conquest:fancy_ash_wood_cabinets,cherry_wood
conquest:carved_palm_wood,acacia_wood
conquest:dark_slate_roof_tiles_vertical_corner,deepslate_tiles
conquest:horizontally_carved_spruce_wood_wall,spruce_wood
conquest:magenta_wool_slab,magenta_wool
conquest:sandstone_column_pillar,quartz_pillar
conquest:apple_tree_leaves,spruce_leaves
conquest:red_curtain,red_carpet
conquest:tarred_spruce_wood_beam_vertical_slab,spruce_slab
conquest:travertine_slab_pillar,quartz_pillar
conquest:oxidized_copper_roof_stairs,oxidized_cut_copper_stairs
conquest:cell_bars_pane,glass_pane
conquest:dark_oak_wood_plank_wall,dark_oak_planks
conquest:red_sandstone_cobble_pillar,red_sandstone_slab
conquest:light_limestone_brick_pillar,quartz_pillar
conquest:horizontally_carved_birch_wood_vertical_corner,birch_wood
conquest:sandstone_column_vertical_slab,sandstone_slab
conquest:travertine_brick_two_meter_arch,tuff_brick_wall
conquest:sandstone_corinthian_capital_pillar,quartz_pillar
conquest:granite_brick_stairs,stone_brick_stairs
conquest:lime_mortar_masonry_wall,stone_brick_wall
conquest:straight_glass_1_vertical_slab,quartz_slab
conquest:brown_wood_diamond_shingles_slab,stone_slab
conquest:complex_sandstone_design_slab,sandstone_slab
conquest:birch_wood_railing_fence,birch_fence
conquest:light_spruce_needles,spruce_leaves
conquest:rushes,barrier
conquest:light_birch_wood_plank_vertical_corner,birch_planks
conquest:simple_polychrome_architrave,light_gray_concrete
conquest:gray_concrete_powder_layer,gray_concrete_powder
conquest:tarred_spruce_wood_beam_vertical,spruce_wood
conquest:sandstone_two_meter_arch,sandstone
conquest:harts_tongue_fern,fern
conquest:red_wallpaper_vertical_slab,red_sandstone_slab
conquest:light_limestone_gothic_arch,light_gray_terracotta
conquest:iron_spikes_pane,glass_pane
conquest:tudor_diagonal_downwards_frame,cobbled_deepslate_slab
conquest:dark_spruce_log_small_branch,spruce_log
conquest:white_plaster_small_arch,white_concrete
conquest:etruscan_blue_meander_pattern,azure_bluet
conquest:green_wallpaper,green_carpet
conquest:yellow_plaster_slab,yellow_concrete
conquest:dark_slate_roof_tiles_vertical_slab,deepslate_tile_slab
conquest:brown_wood_diamond_shingles_stairs,stone_stairs
conquest:sandstone_corinthian_capital_vertical_slab,sandstone_slab
conquest:white_stucco_design_wall,sandstone_wall
conquest:reinforced_spruce_wood_plank_pillar,spruce_planks
conquest:light_birch_wood_plank_stairs,birch_stairs
conquest:red_wallpaper_vertical_corner,red_sandstone_wall
conquest:sandstone_gothic_window_pane,lime_stained_glass_pane
conquest:dry_slate_wall,cobbled_deepslate_wall
conquest:burnt_soil_slab,stone_slab
conquest:thick_hanging_ivy,hanging_roots
conquest:oak_wood_plank_wall,oak_planks
conquest:purple_curtain,purple_carpet
conquest:elven_hand_light,light
conquest:horizontal_metal_railings,rail
conquest:limestone_gothic_window_pane,lime_stained_glass_pane
conquest:large_inscribed_sandstone_block,sandstone
conquest:light_birch_wood_plank_vertical_slab,birch_slab
conquest:yellow_plaster_two_meter_arch,yellow_concrete
conquest:arabian_arched_window_pane,glass_pane
conquest:white_plaster_balustrade,white_concrete
conquest:white_stucco_vertical_slab,white_concrete
conquest:sandstone_ionian_capital,sandstone
conquest:wooden_beam_vertical,spruce_wood
conquest:sandstone_sphere,sandstone
conquest:white_stucco_two_meter_arch,white_concrete
conquest:polychrome_architrave,purpur_slab
conquest:amphora,glass
conquest:orange_stucco_vertical_slab,orange_concrete
conquest:light_limestone_brick_sphere,prismarine_brick_slab
conquest:large_fern,large_fern
conquest:light_limestone_brick_two_meter_arch,stone_brick_wall
conquest:light_blue_stucco_vertical_corner,light_blue_concrete
conquest:fancy_birch_wood_panel,birch_wood
conquest:brass_door_knob,waxed_copper_door
conquest:dark_spruce_needles,spruce_leaves
conquest:elegant_oak_door,oak_door
conquest:yellow_plaster,yellow_concrete
conquest:tarred_spruce_wood_beam_vertical_corner,spruce_wood
conquest:overgrown_small_limestones,infested_mossy_stone_bricks
conquest:white_plaster_with_red_lines,red_sandstone_wall
conquest:dark_slate_roof_tiles_slab,deepslate_tile_slab
conquest:worn_white_plaster,white_concrete
conquest:marble_column_with_marble_base_vertical_slab,sandstone_slab
conquest:black_marble_diagonal_checker_pattern,polished_blackstone_brick_slab
conquest:fancy_bookshelf_vertical_slab,bookshelf
conquest:rosso_antico_red_marble,red_terracotta
conquest:dry_limestone_wall,sandstone_wall
conquest:horizontally_carved_spruce_wood,spruce_wood
conquest:dark_beech_tree_leaves,dark_oak_leaves
conquest:light_blue_stucco_small_arch,light_blue_concrete
conquest:marble_column_with_marble_doric_capital_vertical_slab,crimson_slab
conquest:round_brown_wooden_frame_window_pane,brown_stained_glass_pane
conquest:green_spurge,green_terracotta
conquest:light_sienna_stucco_line_design,light_gray_glazed_terracotta
conquest:broom_bush,dead_bush
conquest:horizontally_carved_birch_wood,birch_wood
conquest:white_egyptian_vase,white_tulip
conquest:marble_column_with_marble_base_pillar,quartz_pillar
conquest:horse_chestnut_leaves,jungle_leaves
conquest:red_stucco_vertical_slab,red_sandstone_slab
conquest:light_blue_stained_glass_pane,light_blue_stained_glass_pane
conquest:horizontally_carved_birch_wood_vertical_slab,birch_slab
conquest:fancy_birch_wood_panel_vertical_slab,birch_slab
conquest:carved_spruce_wood_woven_design_vertical_corner,spruce_wood
conquest:white_stucco_vertical_corner,white_concrete
conquest:candelabra,cauldron
conquest:lime_mortar_masonry_two_meter_arch,lime_concrete
conquest:wooden_beam_horizontal,spruce_wood
conquest:fancy_ash_wood_cabinets_vertical_slab,spruce_slab
conquest:sandstone_corinthian_capital,sandstone
conquest:stained_glass_gothic_window_pane,orange_stained_glass_pane
conquest:red_sandstone_cobble_vertical_slab,red_sandstone_slab
conquest:pot_of_water,water_cauldron
conquest:sandstone_column,sandstone
conquest:rosso_antico_red_marble_stairs,red_sandstone_stairs
conquest:light_birch_wood_plank_slab,birch_slab
conquest:light_birch_wood_planks,birch_planks
conquest:white_blue_floral_frieze,white_tulip
conquest:marble_plinth_balustrade,prismarine_brick_slab
conquest:yellow_plaster_vertical_corner,yellow_concrete
conquest:thick_ivy,vine
conquest:brown_wood_diamond_shingles_vertical_slab,stone_slab
conquest:blue_stucco_vertical_slab,blue_concrete
conquest:loose_small_limestones_stairs,stone_stairs
conquest:granite_cyclopean_masonry,granite
conquest:red_wallpaper,red_sandstone_wall
conquest:gold_column,gold_block
conquest:large_amphora,large_amethyst_bud
conquest:lilac,lilac
conquest:worn_yellow_plaster,yellow_concrete
conquest:sandstone_vertical_slab,sandstone_slab
conquest:light_red_stucco_vertical_slab,red_sandstone_slab
conquest:fancy_birch_wood_arch_panel,birch_wood
conquest:oxidized_copper_roof,oxidized_copper_grate
conquest:sandstone_column_with_sandstone_base_pillar,sandstone
conquest:pink_limestone_slab,pink_concrete
conquest:invisible_block_pane,glass_pane
conquest:grape_vine_leaves,vine
conquest:orange_plaster_vertical_slab,resin_brick_slab
conquest:oxidized_copper_roof_pillar,oxidized_copper_bulb
conquest:dark_oak_wood_plank_pillar,dark_oak_planks
conquest:thick_mud,mud
conquest:complex_sandstone_design,sandstone
conquest:fancy_birch_wood_panel_vertical_corner,birch_wood
conquest:dark_silt,dark_prismarine_slab
conquest:limestone_cobble_small_arch,cobblestone
conquest:green_stucco_vertical_slab,granite_slab
conquest:moss_vines,vine
conquest:loose_small_limestones_slab,stone_slab
conquest:oak_wood_slotted_shutters,oak_wood
conquest:worn_yellow_plaster_on_brick,yellow_concrete
conquest:light_blue_stucco,light_blue_concrete
conquest:gold_column_pillar,quartz_pillar
conquest:patterned_limestone_brick,stone_bricks
conquest:tudor_diagonal_upwards_frame,sandstone_slab
conquest:carved_spruce_wood_woven_design_pillar,spruce_wood
conquest:dark_oak_wood_plank_vertical_slab,dark_oak_slab
conquest:rosso_antico_red_marble_slab,red_sandstone_slab
conquest:light_limestone_cobble_sphere,mossy_cobblestone_slab
conquest:white_painted_plank_door,pale_oak_door
conquest:white_stucco,white_concrete
conquest:mistletoe_garland,flowering_azalea
conquest:chiseled_polished_parian_marble_design_vertical_slab,sandstone_slab
conquest:light_limestone_brick,stone_bricks
conquest:marble_corinthian_capital_vertical_slab,crimson_slab
conquest:spruce_wood_panel,spruce_wood
conquest:granite_brick_pillar,stone_brick_slab
conquest:red_clay_brick,clay
conquest:mossy_sandstone_debris,sandstone
conquest:chess_board,black_shulker_box
conquest:tudor_box_frame_2,end_portal_frame
conquest:sandstone_dropper,dropper
conquest:lime_mortar_masonry_slab,stone_brick_slab
conquest:goat_willow_leaves,spruce_leaves
conquest:light_silt,light
conquest:white_stucco_slab,stone_slab
conquest:loose_small_limestones,smooth_stone
conquest:fancy_sharp_arch_glass_pane,glass_pane
conquest:fancy_cabinet_vertical_slab,jungle_slab
conquest:tarred_spruce_wood_beam,spruce_wood
conquest:limestone_cobble_clay_brick_quoins,stone_brick_slab
conquest:carved_spruce_wood_woven_design,spruce_wood
conquest:andalusian_mosaic,bamboo_mosaic
conquest:carved_palm_wood_vertical_slab,bamboo_slab
conquest:travertine_brick_slab,brick_slab
conquest:oxidized_copper_roof_slab,oxidized_cut_copper_slab
conquest:brown_wood_diamond_shingles,brown_terracotta
conquest:newel_capped_oak_wood_fence_gate,oak_fence_gate
conquest:asian_acacia_wood_fence_gate,acacia_fence_gate
conquest:dark_spruce_log_pillar,spruce_log
conquest:fancy_shelf_vertical_slab,sandstone_slab
conquest:white_stucco_design,white_concrete
conquest:gray_angled_tiles,gray_concrete
conquest:green_wallpaper_vertical_slab,granite_slab
conquest:gilded_carved_spruce_wood_vertical_slab,spruce_slab
conquest:sandstone_column_with_sandstone_doric_capital_pillar,sandstone
conquest:reinforced_spruce_wood_plank_sphere,spruce_planks
conquest:large_andesite_masonry_balustrade,andesite_wall
conquest:bog_blueberry_bush,sweet_berry_bush
conquest:elongated_brown_wooden_frame_window,brown_stained_glass_pane
conquest:marble_corinthian_capital_pillar,quartz_pillar
conquest:overgrown_small_limestones_slab,stone_slab
conquest:reticulated_brick,bricks
conquest:sandstone_frieze_balustrade,sandstone
conquest:woven_granite_design,granite
conquest:carved_oak_wood,oak_wood
conquest:dark_slate_roof_tiles,deepslate_tiles
conquest:marble_column_with_marble_doric_capital_pillar,quartz_pillar
conquest:white_stucco_sphere,white_terracotta
conquest:ship_lantern,lantern
conquest:light_limestone_segmental_arch,light_gray_terracotta
cocricotmod:door_tall_1glass_black,black_stained_glass
cocricotmod:marinelamp_bulkhead_white,sea_lantern
cocricotmod:marinelamp_bulkhead_black,black_candle
cocricotmod:wood_black_vslab,birch_wood
cocricotmod:stair_monostringer_white,white_carpet
cocricotmod:wood_3board_h_natural_vslab,spruce_wood
cocricotmod:wood_3board_brown,brown_bed
cocricotmod:brick_castlestone_dark_small,stone_bricks
cocricotmod:flowerpot_big_darkorange,flower_pot
cocricotmod:countertable_american_black,black_concrete
cocricotmod:flowerpot_inner_umbellata,flower_pot
cocricotmod:door_tall_2glass3panel_black,black_stained_glass_pane
cocricotmod:bougainvillea_pink,pink_concrete
cocricotmod:vase_white,white_tulip
cocricotmod:marinelamp_bulkhead_silver,sea_lantern
cocricotmod:sconce_fabricshade_gold,gold_block
cocricotmod:wood_black_plate,polished_blackstone_pressure_plate
cocricotmod:wood_3board_natural,spruce_wood
cocricotmod:awning_green_stairs,green_carpet
cocricotmod:table_american_black,black_bed
cocricotmod:industrialshadelamp_big_white,white_carpet
cocricotmod:wood_3board_h_natural,spruce_wood
cocricotmod:chair_dining_vintagefrench_black,black_bed
cocricotmod:fence_victorian_black,crimson_fence
cocricotmod:bonfire,campfire
lotr:tile.gateMithril,deepslate_tile_wall
lotr:tile.stairsBlueRockBrick,brick_stairs
lotr:tile.stairsDwarvenBrick,deepslate_tile_stairs
lotr:tile.oreSaltpeter,deepslate_tile_slab
lotr:tile.tallGrass,tall_grass
lotr:tile.slabSingle3,deepslate_tile_slab
lotr:tile.oreSalt,deepslate_tile_slab
